Gesture ID,Participant ID,Label,Timestep,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z
160,P04,Hai,7,"-0,79248","6,49068","7,18021","0,22036","-0,27499","-0,22223"
160,P04,Hai,8,"2,57856","5,9065","12,70124","0,94354","-0,49988","-0,72531"
160,P04,Hai,9,"2,91853","6,42604","11,27669","1,87456","-0,12764","-1,38827"
160,P04,Hai,10,"4,12042","6,37097","7,25922","3,28975","-0,59847","-3,04433"
160,P04,Hai,11,"2,29843","4,64475","4,85784","3,51064","1,00989","-3,98068"
160,P04,Hai,12,"-2,42772","2,61447","2,54504","3,18742","2,10372","-3,88023"
160,P04,Hai,13,"-6,67503","3,73974","-1,91776","2,85381","1,23452","-3,67132"
160,P04,Hai,14,"-10,21366","3,39977","-1,71664","2,7872","-0,94621","-3,67745"
160,P04,Hai,15,"-12,4307","3,94804","-0,11732","2,25001","-0,92915","-2,92576"
160,P04,Hai,16,"-15,94299","5,8634","-2,28407","0,99444","1,2998","-1,4738"
160,P04,Hai,17,"-14,83926","6,74447","-3,10528","0,44712","0,31949","-0,0008"
160,P04,Hai,18,"-13,28782","7,17063","-1,64721","-0,34214","-0,29231","1,06265"
160,P04,Hai,19,"-10,97502","6,96473","-1,13964","-1,30353","-0,22303","2,20551"
160,P04,Hai,20,"-7,91523","6,74207","-1,00796","-1,67498","-0,87053","2,85435"
160,P04,Hai,21,"-6,16028","5,51863","0,67277","-1,74853","-1,01762","3,14399"
160,P04,Hai,22,"-2,63841","5,20499","2,8922","-2,47464","0,44712","3,67851"
160,P04,Hai,23,"-2,95444","4,65912","0,89783","-3,22819","1,0893","3,80215"
160,P04,Hai,24,"-1,1157","3,44526","4,33829","-3,2234","-0,22729","3,34037"
160,P04,Hai,25,"1,05824","4,20182","7,31668","-3,15492","0,54092","3,07311"
160,P04,Hai,26,"1,14203","6,02381","4,66869","-2,67795","0,05436","2,10719"
160,P04,Hai,27,"3,48596","4,02465","14,80095","-1,88336","0,80845","1,5652"
160,P04,Hai,28,"1,49638","5,68862","10,45308","-1,72801","1,67845","0,90437"
160,P04,Hai,29,"1,10133","6,76123","11,30542","0,77514","-1,04187","-0,71145"
160,P04,Hai,30,"-0,05986","5,37259","13,08671","1,29634","0,64138","-0,88466"
160,P04,Hai,31,"-2,11408","5,30316","7,62553","1,63901","0,92889","-0,84655"
160,P04,Hai,32,"0,55306","5,79876","8,09719","3,02382","-1,49912","-1,50631"
160,P04,Hai,33,"-0,05267","5,00388","8,32943","3,59724","-0,9987","-2,15595"
160,P04,Hai,34,"-0,98881","5,72214","2,48997","4,19305","-0,8708","-3,25724"
160,P04,Hai,35,"-1,66876","4,83868","1,52511","4,27006","-1,02695","-3,90794"
160,P04,Hai,36,"-4,77883","5,09965","1,04627","3,32492",0,"-3,50025"
160,P04,Hai,37,"-7,3095","7,74045","-3,80678","1,94518","1,07917","-2,88899"
160,P04,Hai,38,"-10,3645","7,55371","-1,76692","1,37175","-0,31762","-2,09839"
160,P04,Hai,39,"-12,34929","6,92882","-1,51314","0,49589","-0,45832","-1,17323"
160,P04,Hai,40,"-12,66533","7,21612","-2,09971","-0,02718","-0,41382","-0,06448"
160,P04,Hai,41,"-11,15459","7,89608","-0,50996","-0,25341","-0,72238","1,04347"
160,P04,Hai,42,"-9,85693","7,74045","-0,65601","-0,93688","0,50734","2,00326"
160,P04,Hai,43,"-7,38132","7,19218","-1,44131","-1,6939","0,67069","2,71685"
160,P04,Hai,44,"-4,12042","6,64152","0,99359","-2,15595","0,0882","3,19915"
160,P04,Hai,45,"-3,72777","6,20817","0,69432","-2,53139","-0,26007","3,33877"
160,P04,Hai,46,"-0,75417","4,8315","4,49152","-2,76455","-0,43114","3,18369"
160,P04,Hai,47,"0,1245","5,54258","3,84509","-3,17916","0,89611","3,01529"
160,P04,Hai,48,"1,01514","5,34625","7,05332","-2,80212","0,47484","2,42827"
160,P04,Hai,49,"1,73819","6,02621","8,81066","-2,33101","0,93555","1,84419"
160,P04,Hai,50,"1,26653","7,00304","8,14507","-1,44236","0,45858","0,9963"
160,P04,Hai,51,"0,15802","6,37336","9,76116","-0,77141","0,69387","0,4799"
160,P04,Hai,52,"-0,6608","6,34463","8,33182","-0,30776","0,25554","0,16601"
160,P04,Hai,53,"-0,25139","6,59124","6,77559","0,20624","0,07541","-0,13376"
160,P04,Hai,54,"-0,58179","6,78996","6,47632","0,38824","0,35493","-0,08314"
160,P04,Hai,55,"-1,33836","6,84981","6,04296","0,32722","0,32988","-0,09939"
160,P04,Hai,56,"-0,94332","6,87375","5,8203","0,31523","-0,13883","-0,20198"
160,P04,Hai,57,"-0,72065","6,94558","6,47153","0,3464","-0,12657","-0,19585"
160,P04,Hai,58,"-1,1157","6,80911","6,43322","0,23742","0,40449","-0,12284"
160,P04,Hai,59,"-1,53947","7,01022","5,95199","0,14496","0,4799","-0,07461"
160,P04,Hai,60,"-1,43652","6,96952","6,11958","0,22729","0,0429","-0,1367"
161,P04,Hai,1,"-1,38145","7,11557","6,08367","0,03171","0,13536","0,00826"
161,P04,Hai,2,"-1,35272","7,17542","5,84664","0,05143","-0,0008","-0,03011"
161,P04,Hai,3,"-0,98641","7,10599","6,2752","0,05116","-0,0469","-0,01092"
161,P04,Hai,4,"-1,14203","7,19218","6,0693","0,05756","0,11911","0,01892"
161,P04,Hai,5,"-1,44131","7,19218","5,95917","0,06475","0,09593","-0,02265"
161,P04,Hai,6,"-1,25217","7,27119","6,03339","0,05516","-0,01359","-0,03251"
161,P04,Hai,7,"-1,20668","7,2688","6,08367","0,03757","0,12151","0,02238"
161,P04,Hai,8,"-0,57461","7,25443","7,76679","0,09912","0,10126","0,00266"
161,P04,Hai,9,"1,46286","6,36858","11,15219","0,47883","0,16574","-0,23768"
161,P04,Hai,10,"4,07733","7,09881","9,88087","1,74266","-0,61793","-1,3872"
161,P04,Hai,11,"4,77404","6,0693","8,1762","2,97399","-0,2177","-2,69873"
161,P04,Hai,12,"-0,61292","4,26407","4,51786","2,92389","1,14819","-3,24178"
161,P04,Hai,13,"-4,40054","4,36942","0,25857","2,77894","1,50658","-3,28095"
161,P04,Hai,14,"-5,50666","4,98473","-0,26815","2,77654","-0,48923","-3,34704"
161,P04,Hai,15,"-8,11634","4,14676","0,65601","2,44106","-1,01069","-3,24951"
161,P04,Hai,16,"-10,20888","5,13077","-0,79248","1,73547","0,27472","-2,58868"
161,P04,Hai,17,"-12,33493","6,0286","-2,59771","1,18416","0,74716","-1,64327"
161,P04,Hai,18,"-13,91749","7,11078","-3,10289","0,64564","0,23502","-0,54971"
161,P04,Hai,19,"-12,49294","8,26239","-2,49476","-0,09806","-0,48256","0,56597"
161,P04,Hai,20,"-10,02692","8,37013","-0,77572","-1,02641","0,03357","1,7813"
161,P04,Hai,21,"-9,29908","7,33823","-1,18034","-1,87323","0,71359","2,65503"
161,P04,Hai,22,"-6,68461","5,96156","-1,075","-2,08454","-0,36079","2,89645"
161,P04,Hai,23,"-3,85466","5,19781","2,0638","-2,53779","-0,58169","3,32305"
161,P04,Hai,24,"-1,55623","4,79559","3,05021","-3,29614","0,97472","3,58738"
161,P04,Hai,25,"-0,88825","4,81474","2,5618","-3,53489","1,07571","3,0939"
161,P04,Hai,26,"-0,42138","3,81875","7,51061","-3,54155","1,76505","2,63638"
161,P04,Hai,27,"-0,88585","4,73334","6,2345","-3,63322","1,9998","2,11251"
161,P04,Hai,28,"0,31843","4,32632","13,19445","-1,98248","0,01412","1,12634"
161,P04,Hai,29,"-0,00239","4,61841","13,79778","-1,06745","1,1322","0,62592"
161,P04,Hai,30,"-0,47645","5,43723","11,97101","0,56996","0,51507","-0,07781"
161,P04,Hai,31,"-0,89064","5,40132","11,01572","1,84712","-0,14096","-0,71385"
161,P04,Hai,32,"-1,40779","5,23851","8,84418","2,52926","-0,433","-1,06665"
161,P04,Hai,33,"-0,72784","5,59285","6,37815","3,19115","-1,05999","-1,59504"
161,P04,Hai,34,"-1,31681","5,06852","5,87058","3,65906","-1,07864","-2,15382"
161,P04,Hai,35,"-2,96402","4,707","3,00951","3,98148","-0,76022","-2,76055"
161,P04,Hai,36,"-3,16035","5,41808","0,36392","4,03477","-0,81031","-3,25244"
161,P04,Hai,37,"-5,00867","6,24168","-0,67277","3,34597","0,66109","-2,91297"
161,P04,Hai,38,"-9,03332","8,21451","-4,10127","2,13969","1,35283","-2,01046"
161,P04,Hai,39,"-10,00297","9,22246","-4,49392","1,23665","-0,58888","-1,62169"
161,P04,Hai,40,"-10,89601","7,40527","-2,37984","0,55877","-1,50152","-0,97765"
161,P04,Hai,41,"-11,15219","7,65426","-2,77488","-0,37225","-0,20304","0,17507"
161,P04,Hai,42,"-9,97424","7,74524","-3,28724","-0,91743","-0,10312","1,06798"
161,P04,Hai,43,"-8,07085","7,52976","-2,62405","-1,83539","0,00719","1,88149"
161,P04,Hai,44,"-5,72693","6,99825","-1,14682","-2,85674","0,07194","2,39949"
161,P04,Hai,45,"-4,18985","6,02621","0,65841","-3,72461","0,20917","2,64464"
161,P04,Hai,46,"-2,84431","4,77883","5,04458","-4,15628","0,88359","2,71365"
161,P04,Hai,47,"-1,98958","4,73573","3,5913","-4,07021","0,35146","2,22789"
161,P04,Hai,48,"-0,91937","3,66792","10,59434","-3,0454","-0,33441","1,86577"
161,P04,Hai,49,"-0,00239","5,28161","10,1155","-2,21564","-0,01306","1,23585"
161,P04,Hai,50,"0,28012","6,31112","9,83059","-0,57716","-0,88679","0,26193"
161,P04,Hai,51,"-1,403","5,87058","9,69412","-0,21477","0,89585","0,11005"
161,P04,Hai,52,"-3,93846","5,76284","5,76763","-0,25607","1,35549","0,13057"
161,P04,Hai,53,"-2,5594","5,87298","6,4835","0,33708","-0,52653","-0,16094"
161,P04,Hai,54,"-2,00155","6,24647","7,35499","0,41701","-0,19132","-0,09486"
161,P04,Hai,55,"-2,84671","6,50265","6,34463","0,26726","0,54065","0,01625"
161,P04,Hai,56,"-3,05021","6,56251","5,81073","0,29524","0,00533","-0,06049"
161,P04,Hai,57,"-2,33914","6,55054","6,71334","0,32269","-0,47537","-0,09326"
161,P04,Hai,58,"-2,48997","6,71813","7,12754","0,16574","-0,07647","-0,00266"
161,P04,Hai,59,"-2,74854","6,57448","6,02142","0,09939","0,28565","0,00906"
161,P04,Hai,60,"-2,73178","6,63194","6,18422","0,17853","-0,089","0,03251"
162,P04,Hai,1,"-1,69749","6,56011","6,29675","0,03624","0,06102","0,01066"
162,P04,Hai,2,"-1,8148","6,60321","6,18183","0,0429","0,07274","-0,00213"
162,P04,Hai,3,"-1,72861","6,57208","6,40688","0,04636","0,06848","-0,04796"
162,P04,Hai,4,"-1,67115","6,5673","6,39252","0,01013","0,05169","-0,05729"
162,P04,Hai,5,"-1,64003","6,58884","6,50744","0,03304","0,01119","-0,06102"
162,P04,Hai,6,"-1,67594","6,71574","6,77559","0,04743","0,07594","-0,05356"
162,P04,Hai,7,"-2,03507","6,65349","6,34703","0,03784","0,13749","-0,05889"
162,P04,Hai,8,"-1,63285","6,48829","6,48589","0,02478","-0,0016","-0,0858"
162,P04,Hai,9,"-0,91459","6,3159","7,8865","0,0485","0,0914","-0,15082"
162,P04,Hai,10,"0,9505","6,09324","9,46667","0,36266","-0,04743","-0,54545"
162,P04,Hai,11,"1,99198","6,35661","9,44752","1,05306","0,20118","-1,23345"
162,P04,Hai,12,"0,89064","6,18662","8,84179","1,89801","0,04903","-2,04803"
162,P04,Hai,13,"0,32561","5,51863","7,04614","2,26813","0,65443","-2,58202"
162,P04,Hai,14,"-2,1476","4,51546","4,81713","2,47117","1,84126","-2,67928"
162,P04,Hai,15,"-4,75967","4,10606","3,18908","3,11708","0,85614","-2,84662"
162,P04,Hai,16,"-5,85382","4,21858","2,83713","3,3902","-0,54358","-3,1304"
162,P04,Hai,17,"-10,67814","3,99353","-0,4549","3,19329","0,41222","-2,92602"
162,P04,Hai,18,"-13,66371","5,02304","-3,83551","2,54019","1,07917","-1,92253"
162,P04,Hai,19,"-13,83609","5,86579","-4,09887","1,66539","-0,74956","-0,84362"
162,P04,Hai,20,"-12,10269","7,6375","-4,49392","0,27899","-0,2987","0,31896"
162,P04,Hai,21,"-10,52252","7,46033","-3,40934","-0,96832","0,24994","1,3046"
162,P04,Hai,22,"-9,20092","6,61278","-0,98881","-1,90467","-0,49615","1,99421"
162,P04,Hai,23,"-7,47949","5,9472","-0,3711","-2,30703","-0,71279","2,44772"
162,P04,Hai,24,"-5,33668","5,01585","2,36547","-2,43413","-0,66003","2,81145"
162,P04,Hai,25,"-3,47159","4,9967","5,63595","-2,86021","0,72211","3,32199"
162,P04,Hai,26,"-2,08296","4,86502","3,11725","-3,17144","0,68321","3,14559"
162,P04,Hai,27,"-0,62968","4,78601","4,96797","-2,42987","-0,71385","2,54392"
162,P04,Hai,28,"-0,72065","5,284","8,01339","-2,84955","1,25157","2,41255"
162,P04,Hai,29,"-0,36631","5,25767","7,07726","-2,8261","1,24172","1,86923"
162,P04,Hai,30,"1,07739","5,23373","11,85609","-1,33871","-0,48923","0,88359"
162,P04,Hai,31,"-0,23463","5,41568","12,53125","-0,53506","0,73224","0,441"
162,P04,Hai,32,"-0,40941","5,26724","11,12586","0,70293","0,20544","-0,24248"
162,P04,Hai,33,"-0,22745","5,00867","11,3557","1,86817","-0,60887","-0,81058"
162,P04,Hai,34,"-0,59616","5,26246","8,70292","2,78826","-0,73251","-1,4349"
162,P04,Hai,35,"-0,80445","4,96318","5,94959","3,25884","-0,31602","-1,93772"
162,P04,Hai,36,"-1,55623","4,86981","3,81875","3,40566","0,06422","-2,23562"
162,P04,Hai,37,"-3,10767","5,38695","2,09253","3,3489","-0,25021","-2,53326"
162,P04,Hai,38,"-4,9536","5,72454","-0,56982","3,08297","-0,06768","-2,8309"
162,P04,Hai,39,"-6,72292","6,70855","-0,6201","2,74989","-0,35759","-2,58309"
162,P04,Hai,40,"-7,70694","8,18817","-0,84515","1,99394","-0,18626","-2,09946"
162,P04,Hai,41,"-9,81383","8,88009","-3,00472","1,12527","0,79726","-1,46714"
162,P04,Hai,42,"-12,5935","8,63828","-2,67193","0,70186","-0,69573","-0,68401"
162,P04,Hai,43,"-11,89918","8,23127","-2,00874","0,02345","-1,32405","0,3544"
162,P04,Hai,44,"-10,14663","7,95354","-1,72143","-0,98778","0,33121","1,73467"
162,P04,Hai,45,"-8,04212","7,37654","-1,05584","-1,79409","0,61846","2,63158"
162,P04,Hai,46,"-4,90333","6,8953","-0,10056","-2,1277","-0,16361","2,90284"
162,P04,Hai,47,"-2,40617","6,28717","2,67432","-2,36699","0,11165","3,10749"
162,P04,Hai,48,"-1,70707","5,04937","4,86502","-2,42987","0,11085","3,00703"
162,P04,Hai,49,"-0,43335","5,46836","4,52744","-2,10292","-0,91077","2,40802"
162,P04,Hai,50,"0,84994","5,28879","7,93917","-2,14316","0,33468","2,19512"
162,P04,Hai,51,"0,7015","6,25844","6,46195","-2,32115","1,48766","1,9124"
162,P04,Hai,52,"0,95768","7,23049","7,45315","-1,09623","-0,40502","0,84042"
162,P04,Hai,53,"0,80924","7,40766","8,40844","-0,54678","0,52626","0,33281"
162,P04,Hai,54,"-0,91937","7,09402","6,68222","-0,31336","0,92995","0,13057"
162,P04,Hai,55,"-1,41497","6,95994","6,08845","0,06422","0,06368","-0,16148"
162,P04,Hai,56,"-0,97683","6,99825","6,81629","0,29391","-0,02771","-0,1692"
162,P04,Hai,57,"-1,29047","7,20894","6,45956","0,3035","0,33894","-0,09753"
162,P04,Hai,58,"-0,96965","7,45315","5,84664","0,29018","0,23715","-0,11724"
162,P04,Hai,59,"-0,97923","7,48427","5,9472","0,3083","0,00506","-0,12444"
162,P04,Hai,60,"-1,32878","7,5154","5,9855","0,30243","0,05596","-0,1303"
163,P04,Hai,1,"-2,06141","6,78517","6,28957","0,15855","0,08021","-0,06368"
163,P04,Hai,2,"-2,22182","6,9767","6,31112","0,14655","0,06875","-0,04343"
163,P04,Hai,3,"-2,33435","6,92164","5,58567","0,07221","0,13803","-0,06209"
163,P04,Hai,4,"-2,23379","6,94318","5,85622","0,08607","-0,004","-0,03624"
163,P04,Hai,5,"-2,19309","6,89051","6,26323","0,0461","-0,00986","0,03091"
163,P04,Hai,6,"-2,41814","6,87854","5,77242","-0,0437","-0,00053","0,04343"
163,P04,Hai,7,"-1,83635","6,90488","6,43801","-0,01599","-0,03171","0,01039"
163,P04,Hai,8,"-1,40779","7,17782","6,92643","0,04104","0,2113","-0,02851"
163,P04,Hai,9,"-0,98881","6,86896","9,34696","0,26646","0,1676","-0,11271"
163,P04,Hai,10,"0,10295","6,62476","10,37408","0,82497","-0,06688","-0,40129"
163,P04,Hai,11,"2,32477","6,49068","10,58955","2,13783","-0,33308","-1,2577"
163,P04,Hai,12,"2,58574","5,86101","9,52892","3,53462","0,87133","-2,08347"
163,P04,Hai,13,"0,47166","4,82192","4,38139","3,74913","2,6926","-2,52207"
163,P04,Hai,14,"-1,06063","3,92888","0,62968","3,85571","3,07604","-2,81278"
163,P04,Hai,15,"-5,31992","2,68629","-2,6432","3,84106","1,72588","-2,95107"
163,P04,Hai,16,"-10,31183","3,3447","-7,28077","3,20741","1,03601","-2,954"
163,P04,Hai,17,"-16,34761","3,2633","-9,16022","2,09093","0,01679","-2,1373"
163,P04,Hai,18,"-15,99566","5,6168","-8,78672","0,67362","-1,25664","-0,61713"
163,P04,Hai,19,"-12,53843","7,6399","-6,30393","-0,92276","-1,09436","0,69014"
163,P04,Hai,20,"-10,88883","6,8115","-3,43807","-1,77784","-1,19482","1,477"
163,P04,Hai,21,"-8,37971","6,45716","-2,20267","-2,41308","-1,26863","2,181"
163,P04,Hai,22,"-7,10838","4,85784","-0,79727","-3,07471","-1,22466","2,77201"
163,P04,Hai,23,"-3,78284","3,90494","3,19387","-3,42298","-0,68401","3,25964"
163,P04,Hai,24,"-1,52989","3,9648","2,3942","-3,66546","-0,58222","3,27456"
163,P04,Hai,25,"0,4956","3,5937","7,67821","-3,24391","-1,01576","2,96093"
163,P04,Hai,26,"1,59933","4,90333","9,8282","-3,38407","1,54655","2,70193"
163,P04,Hai,27,"0,15323","6,04296","10,14663","-3,01262","1,95823","2,00433"
163,P04,Hai,28,"0,11971","5,83228","13,59188","-1,00856","0,31629","0,80365"
163,P04,Hai,29,"-0,72065","5,90889","12,66293","0,27339","0,36425","0,10765"
163,P04,Hai,30,"-0,42377","5,75327","11,54723","1,45915","0,05489","-0,40262"
163,P04,Hai,31,"-0,33279","5,6551","9,59117","2,34407","0,07328","-0,87799"
163,P04,Hai,32,"-0,17238","5,66947","6,5649","3,53276","-1,10662","-1,81807"
163,P04,Hai,33,"-0,39025","4,34787","6,70376","4,18852","-1,58172","-2,74776"
163,P04,Hai,34,"-2,47082","3,7589","3,79481","4,01106","-0,55025","-3,18796"
163,P04,Hai,35,"-3,93367","4,61841","0,01676","3,56047","0,29524","-3,37315"
163,P04,Hai,36,"-6,98389","5,70778","-2,13084","2,95267","1,5612","-3,01342"
163,P04,Hai,37,"-8,74362","6,08845","-3,86664","1,68591","3,00863","-1,918"
163,P04,Hai,38,"-13,03643","6,59842","-7,63511","0,56224","1,90627","-1,28089"
163,P04,Hai,39,"-14,25508","6,11479","-6,09564","0,19105","-1,17084","-0,6078"
163,P04,Hai,40,"-11,28387","6,49547","-2,95444","-0,63924","-1,44396","0,55664"
163,P04,Hai,41,"-10,64701","7,01501","-2,83234","-1,37148","-0,83163","1,55161"
163,P04,Hai,42,"-8,24802","6,54814","-1,63285","-1,84259","-1,18576","2,1285"
163,P04,Hai,43,"-5,98072","6,14831","-0,39265","-2,43254","-0,8708","2,70246"
163,P04,Hai,44,"-3,86185","5,64074","-0,83318","-3,12774","-0,70026","2,96573"
163,P04,Hai,45,"-1,82678","4,0462","3,55539","-3,47414","-0,77647","2,9969"
163,P04,Hai,46,"0,7422","3,95522","5,64553","-3,6548","0,15481","2,94068"
163,P04,Hai,47,"0,65362","4,48673","8,59518","-3,16051","-0,64511","2,40429"
163,P04,Hai,48,"1,93451","5,6575","11,83933","-2,05363","0,02052","1,655"
163,P04,Hai,49,"0,71587","6,73968","10,02452","-1,09862","0,56597","0,85694"
163,P04,Hai,50,"-1,31921","6,24168","9,04051","-0,36079","0,70106","0,29524"
163,P04,Hai,51,"-2,6839","5,97114","6,95755","-0,31682","1,33471","0,21663"
163,P04,Hai,52,"-2,45166","5,99029","6,30872","0,09433","-0,14709","0,03411"
163,P04,Hai,53,"-1,67834","5,84903","7,60877","0,35946","-0,56943","-0,06448"
163,P04,Hai,54,"-1,63524","6,26323","7,02938","0,18759","0,50015","0,06315"
163,P04,Hai,55,"-1,90578","6,608","5,92325","0,15855","0,60007","0,02505"
163,P04,Hai,56,"-1,9393","6,53378","6,55054","0,21957","-0,15295","-0,09992"
163,P04,Hai,57,"-1,59693","6,45237","7,10838","0,07354","-0,12684","-0,11325"
163,P04,Hai,58,"-1,92973","6,4404","6,79474","-0,03491","0,21397","-0,081"
163,P04,Hai,59,"-2,19548","6,4428","6,55293","-0,02505","0,06875","-0,11458"
163,P04,Hai,60,"-1,99198","6,52899","6,86418","0,06022","-0,06875","-0,08234"
164,P04,Hai,1,"-2,50912","6,49307","6,22971","0,01865","0,08047","-0,00959"
164,P04,Hai,2,"-2,48039","6,56251","6,30872","0,07248","-0,03784","-0,04903"
164,P04,Hai,3,"-2,64799","6,69898","6,17943","0,0429","0,07301","-0,05516"
164,P04,Hai,4,"-2,75812","6,64391","6,08127","-0,0008","0,12764","-0,03144"
164,P04,Hai,5,"-2,85149","6,56011","6,00466","0,0024","0,0389","0,0056"
164,P04,Hai,6,"-2,61686","6,55293","6,22492","-0,02292","-0,01066","0,06315"
164,P04,Hai,7,"-2,4756","6,6487","6,16507","-0,09326","0,18013","0,10232"
164,P04,Hai,8,"-2,45885","6,61997","6,54575","-0,1295","0,18945","0,09193"
164,P04,Hai,9,"-1,64003","7,19458","9,35175","-0,04263","-0,15215","0,04423"
164,P04,Hai,10,"-1,02711","6,77559","9,92397","0,39756","-0,25074","-0,19718"
164,P04,Hai,11,"-0,1652","6,27281","11,07079","1,21667","0,10925","-0,46711"
164,P04,Hai,12,"-0,48602","5,90171","10,03649","1,7805","1,27955","-0,51081"
164,P04,Hai,13,"-0,44053","5,85622","7,47709","2,88632","-0,20784","-1,25291"
164,P04,Hai,14,"0,83079","5,59525","5,07331","3,87357","-1,66699","-2,48263"
164,P04,Hai,15,"-1,21147","3,30879","4,30956","3,79229","-0,26593","-3,09683"
164,P04,Hai,16,"-4,9153","3,00951","0,17238","3,37635","1,71549","-3,0827"
164,P04,Hai,17,"-5,69581","3,87861","-2,72221","3,17463","2,22443","-2,84342"
164,P04,Hai,18,"-12,10987","4,24013","-6,17943","2,87859","1,66619","-2,55644"
164,P04,Hai,19,"-13,03403","5,34146","-8,7963","2,19965","-0,17187","-1,83193"
164,P04,Hai,20,"-13,47696","6,48589","-7,87453","0,84788","-0,79486","-0,5689"
164,P04,Hai,21,"-12,27028","7,58244","-6,61997","-1,10369","0,17187","0,96939"
164,P04,Hai,22,"-9,84735","7,47709","-4,09887","-2,50635","-0,39676","1,84712"
164,P04,Hai,23,"-7,16824","6,00466","-1,10852","-2,9977","-1,05732","2,44799"
164,P04,Hai,24,"-4,85065","5,02304","2,05662","-3,59591","-0,48629","2,9119"
164,P04,Hai,25,"-4,45561","4,07972","0,4549","-3,74806","-0,5609","2,99983"
164,P04,Hai,26,"-2,04944","2,6432","4,80516","-3,44643","-1,75386","2,85861"
164,P04,Hai,27,"-0,27294","3,25851","6,79474","-3,60231","0,41755","2,86234"
164,P04,Hai,28,"-0,47645","4,14915","5,0805","-3,6087","0,085","2,24868"
164,P04,Hai,29,"0,95529","4,81235","13,18966","-2,6068","-0,11698","1,71442"
164,P04,Hai,30,"1,31681","4,53941","13,61343","-2,14289","1,25664","1,04"
164,P04,Hai,31,"0,5363","4,92248","14,89672","0,11218","-0,49269","0,0469"
164,P04,Hai,32,"0,69671","5,18824","14,72434","1,74346","-0,19665","-0,77754"
164,P04,Hai,33,"-0,6177","4,61123","10,43393","2,8698","0,68827","-1,42211"
164,P04,Hai,34,"-0,71587","3,94325","7,20655","3,93165","-0,90144","-2,13303"
164,P04,Hai,35,"0,01197","3,53863","5,55455","4,28925","-1,02641","-2,8325"
164,P04,Hai,36,"-1,41737","3,70144","2,478","4,31962","-0,25234","-3,37048"
164,P04,Hai,37,"-4,61123","3,99592","0,56743","4,09979","-0,70213","-3,70783"
164,P04,Hai,38,"-7,85777","5,74369","-3,00712","3,42537","-0,24301","-3,81494"
164,P04,Hai,39,"-10,94868","6,33985","-5,26246","2,51647","-0,1684","-3,03314"
164,P04,Hai,40,"-14,31493","6,44759","-4,9967","1,22919","-0,40609","-1,56707"
164,P04,Hai,41,"-15,12178","7,11078","-4,83629","-0,28352","0,40662","0,07141"
164,P04,Hai,42,"-12,6749","6,79474","-4,72376","-1,30753","-0,24568","1,34137"
164,P04,Hai,43,"-9,85693","6,40688","-2,48039","-1,99794","-0,37278","2,36166"
164,P04,Hai,44,"-7,27837","5,59046","-0,66319","-2,89805","0,09912","3,1741"
164,P04,Hai,45,"-4,19464","4,68545","1,69031","-3,80881","0,51028","3,63108"
164,P04,Hai,46,"-2,62405","3,49314","3,58651","-4,20744","0,4767","3,71422"
164,P04,Hai,47,"-0,16759","3,25133","7,09641","-3,8248","-0,09939","3,37635"
164,P04,Hai,48,"2,05901","4,33111","8,87531","-2,7832","-0,40822","2,5703"
164,P04,Hai,49,"0,95529","5,17387","11,53287","-1,94757","0,46391","1,9545"
164,P04,Hai,50,"0,07661","5,71017","10,01016","-1,46421","1,19162","1,12127"
164,P04,Hai,51,"-0,32561","6,04536","8,55688","-0,49775","0,07274","0,24781"
164,P04,Hai,52,"-1,2785","5,91368","8,32224","-0,11351","0,62912","-0,03171"
164,P04,Hai,53,"-2,42533","5,78918","6,48829","-0,06502","0,98618","-0,10872"
164,P04,Hai,54,"-2,05901","6,00466","6,53378","0,19692","-0,25421","-0,24328"
164,P04,Hai,55,"-1,88663","6,27999","7,67581","0,31389","-0,40556","-0,20651"
164,P04,Hai,56,"-1,99916","6,24647","7,16824","0,17107","0,3051","-0,09459"
164,P04,Hai,57,"-2,16196","6,16028","6,38773","0,13376","0,21557","-0,04237"
164,P04,Hai,58,"-1,89621","6,26084","6,8115","0,18945","-0,19851","-0,05249"
164,P04,Hai,59,"-2,00634","6,53378","7,04614","0,18413","-0,10392","-0,07008"
164,P04,Hai,60,"-2,27689","6,57687","6,91924","0,15775","0,1327","-0,08793"
165,P04,Hai,1,"-1,38145","6,74686","6,41167","0,04183","-0,00666","-0,00586"
165,P04,Hai,2,"-1,47483","6,73728","6,56011","0,02665","0,02984","-0,00373"
165,P04,Hai,3,"-1,47483","6,75404","6,51702","0,02505","0,05143","0,0024"
165,P04,Hai,4,"-1,36709","6,75165","6,44998","0,04157","0,06582","0,00693"
165,P04,Hai,5,"-1,53708","6,74207","6,58166","0,05169","0,07568","0,00986"
165,P04,Hai,6,"-1,58496","6,72052","6,38055","0,04716","0,07701","0,01279"
165,P04,Hai,7,"-1,46525","6,71574","6,29196","0,06448","0,04423","0,02105"
165,P04,Hai,8,"-1,37188","6,81629","6,57208","0,05915","0,02052","0,03091"
165,P04,Hai,9,"-1,22583","6,84502","6,34942","0,02558","0,15561","0,00746"
165,P04,Hai,10,"-1,41976","6,83784","6,47392","0,01625","0,07035","-0,02398"
165,P04,Hai,11,"-0,6201","6,96234","8,69813","0,17986","-0,26007","-0,13963"
165,P04,Hai,12,"1,34794","6,92164","10,37647","0,6968","-0,82417","-0,54438"
