Gesture ID,Label,Timestep,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z
97,Putar,53,"-8,72447","-1,33118","3,3016","-0,89665","0,10499","0,32162"
97,Putar,54,"-9,07163","-1,96564","2,85868","-1,11861","0,19079","0,39117"
97,Putar,55,"-8,65504","-1,46286","3,76847","-1,23239","0,13643","0,55211"
97,Putar,56,"-8,34379","-1,33357","5,3247","-1,27769","0,16547","0,6936"
97,Putar,57,"-8,47069","-1,53708","4,79559","-1,11968","0,3424","0,84842"
97,Putar,58,"-8,85615","-1,4437","5,02782","-0,83589","0,23928","1,05439"
97,Putar,59,"-8,08761","-0,97683","5,43244","-0,68214","0,28858","1,03201"
97,Putar,60,"-8,4635","-1,28569","4,55377","-0,62512","0,41701","0,98271"
98,Putar,1,"-8,28394","-2,55222","3,83072","0,08447","0,06742","-0,06182"
98,Putar,2,"-8,46111","-2,82037","3,70862","0,17054","0,11111","-0,09513"
98,Putar,3,"-8,5042","-3,25611","3,67749","0,27472","0,00613","-0,17773"
98,Putar,4,"-8,35098","-3,44526","3,5937","0,34587","-0,11538","-0,24994"
98,Putar,5,"-8,18817","-3,61285","3,44765","0,41195","-0,19052","-0,30057"
98,Putar,6,"-8,05409","-3,54581","3,4285","0,35253","-0,13296","-0,33761"
98,Putar,7,"-8,12592","-3,39258","3,09091","0,2598","-0,02931","-0,38291"
98,Putar,8,"-8,60476","-3,79242","2,08296","0,23475","-0,04716","-0,40849"
98,Putar,9,"-8,71968","-3,37104","2,0638","0,15135","-0,28218","-0,44766"
98,Putar,10,"-8,81066","-3,50511","2,38223","-0,01092","-0,33468","-0,44073"
98,Putar,11,"-8,91601","-3,49314","2,13802","-0,12577","-0,26753","-0,41595"
98,Putar,12,"-8,96868","-3,25611","2,23618","-0,24674","-0,36319","-0,3432"
98,Putar,13,"-8,89207","-3,1388","2,5187","-0,36425","-0,31736","-0,2558"
98,Putar,14,"-8,85136","-2,65517","2,21464","-0,49828","-0,21157","-0,11991"
98,Putar,15,"-8,89925","-2,33435","2,44448","-0,75169","-0,10925","0,03277"
98,Putar,16,"-8,54969","-1,23301","3,35667","-1,09383","0,15348","0,20411"
98,Putar,17,"-8,74123","-1,21386","2,72221","-1,50658","0,74316","0,38344"
98,Putar,18,"-9,59835","-1,13006","2,53307","-1,58225","0,68774","0,58409"
98,Putar,19,"-10,43872","-1,12527","2,68151","-1,46901","0,27259","0,64297"
98,Putar,20,"-9,87608","-1,54665","3,39737","-1,25557","-0,16574","0,70106"
98,Putar,21,"-9,28232","-1,88424","4,79559","-1,14206","-0,24142","0,88892"
98,Putar,22,"-8,26718","-1,55863","5,26964","-0,96166","0,11538","1,03894"
98,Putar,23,"-8,45393","-1,71904","4,84108","-0,8716","0,4735","1,05599"
98,Putar,24,"-8,0517","-1,79086","4,63039","-0,62912","0,4298","0,84815"
98,Putar,25,"-7,98227","-2,02549","4,84586","-0,33761","0,49322","0,64724"
98,Putar,26,"-9,26795","-3,14598","3,84988","-0,14869","0,8247","0,42234"
98,Putar,27,"-9,47146","-3,77805","2,82995","0,05649","0,71972","0,15775"
98,Putar,28,"-9,67018","-4,24971","2,1452","0,47484","0,28352","-0,06475"
98,Putar,29,"-8,81545","-4,46519","2,15239","0,84788","-0,12897","-0,39596"
98,Putar,30,"-8,72926","-5,20021","1,29287","1,14872","-0,42874","-0,52413"
98,Putar,31,"-8,09719","-4,82432","2,45406","1,25371","-0,61606","-0,65283"
98,Putar,32,"-7,94636","-5,76524","2,31759","1,26943","-0,38664","-0,83616"
98,Putar,33,"-7,83622","-5,50427","2,37026","1,20548","-0,26406","-0,78953"
98,Putar,34,"-7,72609","-5,79397","2,71742","1,23612","-0,14016","-0,75222"
98,Putar,35,"-7,90565","-5,4492","2,30083","1,14712","0,11751","-0,71492"
98,Putar,36,"-8,50899","-5,97593","1,30963","1,11142","0,09912","-0,67655"
98,Putar,37,"-8,4635","-5,50906","1,44849","1,04853","-0,01359","-0,58995"
98,Putar,38,"-8,85855","-5,47315","1,41497","0,87373","0,21317","-0,48976"
98,Putar,39,"-8,9184","-5,34386","0,92656","0,59048","0,39063","-0,3011"
98,Putar,40,"-8,88249","-4,92727","0,79009","0,4759","0,28698","-0,14815"
98,Putar,41,"-8,38689","-4,18746","1,13485","0,34534","0,14922","-0,14282"
98,Putar,42,"-8,43238","-3,81875","0,88107","0,31416","0,07594","-0,12657"
98,Putar,43,"-8,38449","-3,46202","1,45807","0,29124","-0,05702","-0,14069"
98,Putar,44,"-8,63349","-3,16274","1,18752","0,26087","-0,01199","-0,17933"
98,Putar,45,"-8,95431","-3,02867","0,72784","0,20518","-0,12177","-0,18386"
98,Putar,46,"-9,29429","-2,66714","0,5794","0,08394","-0,25474","-0,19958"
98,Putar,47,"-8,93756","-2,55701","0,31603","-0,11032","-0,46791","-0,15801"
98,Putar,48,"-9,03093","-1,7765","1,24259","-0,43353","-0,38584","-0,05089"
98,Putar,49,"-8,94474","-1,82917","1,41258","-0,86654","-0,23129","0,01945"
98,Putar,50,"-9,29908","-2,26013","1,97522","-0,9947","-0,22223","0,13003"
98,Putar,51,"-9,06924","-1,80762","2,33914","-1,13353","-0,18359","0,24435"
98,Putar,52,"-9,13867","-1,79326","3,14598","-1,22413","-0,11751","0,43673"
98,Putar,53,"-8,9591","-1,7334","3,09331","-1,25264","0,05196","0,66696"
98,Putar,54,"-9,87129","-2,24816","2,95684","-1,25957","0,10925","0,85908"
98,Putar,55,"-9,46907","-2,24097","3,59609","-1,07864","-0,05622","0,97898"
98,Putar,56,"-8,9591","-2,06141","4,07493","-0,94541","0,02585","1,0837"
98,Putar,57,"-9,11951","-2,21703","4,50589","-0,90144","0,12897","1,02988"
98,Putar,58,"-8,9591","-2,83713","4,41491","-0,57076","0,05809","0,91183"
98,Putar,59,"-9,15782","-2,96642","4,25928","-0,09406","-0,15322","0,88972"
98,Putar,60,"-9,00699","-2,727","4,37899","0,07061","-0,15828","0,72211"
99,Putar,1,"-8,67419","-2,66953","2,72221","0,03091","-0,00906","-0,00187"
99,Putar,2,"-8,62631","-2,82037","2,80122","0,02025","-0,00213","-0,01679"
99,Putar,3,"-8,64786","-2,82037","2,7677","0,00826","0,00586","-0,03624"
99,Putar,4,"-8,47308","-2,82755","3,11964","0,04423","0,01679","-0,00906"
99,Putar,5,"-8,74123","-2,70066","2,87544","0,0477","0,08447","-0,02638"
99,Putar,6,"-8,75081","-2,92332","2,55461","0,07941","0,01679","-0,06582"
99,Putar,7,"-8,70771","-3,04064","3,12922","0,07514","0,01252","-0,01519"
99,Putar,8,"-8,54969","-3,17471","3,28963","0,08953","0,10099","-0,00213"
99,Putar,9,"-8,69095","-3,06218","3,2633","0,16308","0,11485","-0,03091"
99,Putar,10,"-8,61913","-3,29682","3,29203","0,29151","0,01625","-0,05169"
99,Putar,11,"-8,79869","-3,65116","3,53384","0,36559","-0,04077","-0,08287"
99,Putar,12,"-8,37971","-4,20901","3,09331","0,44073","-0,05649","-0,11591"
99,Putar,13,"-8,1762","-3,57694","2,58574","0,3949","-0,01412","-0,10632"
99,Putar,14,"-8,47069","-3,89537","2,06859","0,26113","-0,09566","-0,22969"
99,Putar,15,"-8,339","-3,98874","2,21464","0,22463","-0,2129","-0,25847"
99,Putar,16,"-8,39886","-3,49314","2,43969","0,16707","-0,24088","-0,23689"
99,Putar,17,"-8,6718","-3,632","2,478","0,11405","-0,22596","-0,22569"
99,Putar,18,"-8,94234","-3,27527","2,78206","0,08687","-0,3067","-0,23209"
99,Putar,19,"-8,86333","-3,49075","2,20745","0,05409","-0,34187","-0,22516"
99,Putar,20,"-9,0022","-3,51948","2,11408","0,01172","-0,45165","-0,20118"
99,Putar,21,"-8,83221","-3,51948","2,49236","-0,18253","-0,41701","-0,20544"
99,Putar,22,"-8,67659","-3,10289","2,33195","-0,35146","-0,34054","-0,11538"
99,Putar,23,"-8,82503","-2,25294","2,19548","-0,52573","-0,18572","-0,04263"
99,Putar,24,"-9,06445","-1,99198","2,37505","-0,84122","0,00853","0,0922"
99,Putar,25,"-8,97107","-1,31921","2,62644","-1,00483","0,1748","0,24834"
99,Putar,26,"-9,34457","-1,11091","2,22182","-1,14499","0,29524","0,43726"
99,Putar,27,"-9,36372","-1,01754","2,00395","-1,27556","0,23236","0,60567"
99,Putar,28,"-9,40921","-1,22104","2,59531","-1,34084","-0,01039","0,71039"
99,Putar,29,"-8,62152","-1,4437","3,43329","-1,39786","-0,10818","0,78766"
99,Putar,30,"-8,77236","-1,76932","4,24013","-1,40745","-0,01625","0,87346"
99,Putar,31,"-8,12353","-1,95606","4,80756","-1,27156","0,09326","0,93928"
99,Putar,32,"-8,59279","-2,32716","5,03261","-1,0472","0,29791","0,93742"
99,Putar,33,"-9,36851","-2,61686","4,54419","-0,60434","0,10525","0,81697"
99,Putar,34,"-7,82425","-2,25294","5,93283","-0,20837","0,02745","0,68561"
99,Putar,35,"-8,24563","-2,71024","4,78601","0,07194","0,47191","0,53932"
99,Putar,36,"-9,01896","-2,9712","3,81396","0,32322","0,47937","0,34933"
99,Putar,37,"-8,60715","-3,5099","3,41174","0,66109","0,24088","-0,02611"
99,Putar,38,"-8,48026","-3,85945","2,98078","0,96886","-0,06182","-0,32881"
99,Putar,39,"-7,86256","-4,52744","2,9305","1,17057","-0,1692","-0,6054"
99,Putar,40,"-8,60715","-4,8722","2,36308","1,27902","-0,33548","-0,77834"
99,Putar,41,"-7,99663","-5,1619","3,0981","1,33498","-0,47297","-0,98671"
99,Putar,42,"-8,22169","-5,71017","2,44687","1,20708","-0,29657","-1,05759"
99,Putar,43,"-8,85615","-6,06451","2,38941","1,11408","-0,31709","-0,98538"
99,Putar,44,"-8,30549","-5,86579","2,50433","1,05359","-0,3043","-0,9614"
99,Putar,45,"-8,37731","-6,33266","2,53067","0,93742","-0,18413","-0,76475"
99,Putar,46,"-8,49223","-5,59285","2,66714","0,81564","-0,09593","-0,62379"
99,Putar,47,"-8,06128","-5,69341","2,53307","0,82683","-0,07781","-0,55158"
99,Putar,48,"-7,81228","-5,10444","2,47321","0,70879","0,08394","-0,43593"
99,Putar,49,"-7,57286","-5,00628","2,09732","0,6142","0,21397","-0,35066"
99,Putar,50,"-8,14747","-4,15873","1,87945","0,50095","0,15135","-0,3869"
99,Putar,51,"-8,11395","-4,4197","1,53229","0,38957","0,03837","-0,46977"
99,Putar,52,"-8,67898","-3,90494","1,26893","0,36985","-0,1351","-0,39277"
99,Putar,53,"-8,95192","-3,28963","1,29526","0,14789","-0,27819","-0,42714"
99,Putar,54,"-9,01417","-3,47159","1,17795","-0,03384","-0,45272","-0,37225"
99,Putar,55,"-9,0429","-2,80361","1,57299","-0,26646","-0,39623","-0,20704"
99,Putar,56,"-9,14585","-2,66475","1,5706","-0,55238","-0,27979","-0,01039"
99,Putar,57,"-8,83939","-2,33435","2,15478","-0,80898","-0,22516","0,20811"
99,Putar,58,"-8,41083","-2,3128","2,8922","-1,12181","0,08474","0,42741"
99,Putar,59,"-9,25598","-2,09253","2,41814","-1,3086","0,31123","0,62752"
99,Putar,60,"-8,9591","-1,88424","3,83791","-1,45169","0,10126","0,75169"
100,Putar,1,"-8,64546","-2,9712","2,73418","0,02958","0,02851","0,02451"
100,Putar,2,"-8,57603","-2,85628","2,76051","0,00213","-0,0016",0
100,Putar,3,"-8,45393","-2,86107","2,91135","0,00693","-0,00613","0,00506"
100,Putar,4,"-8,52815","-2,85389","2,97599","0,00853","0,00266","-0,01625"
100,Putar,5,"-8,50181","-2,96881","2,86586","0,01572","0,0056","-0,0413"
100,Putar,6,"-8,50899","-3,16992","3,3016","0,07061","0,01412","0,00933"
100,Putar,7,"-8,40125","-3,54102","3,83791","0,13989","0,10099","0,05649"
100,Putar,8,"-8,12113","-3,69186","3,74932","0,29737","0,22783","0,09619"
100,Putar,9,"-8,23366","-3,64398","3,61046","0,41408","0,18359","0,04183"
100,Putar,10,"-7,82665","-4,09887","3,56018","0,41835","0,06821","-0,17826"
100,Putar,11,"-7,73806","-4,16831","3,25372","0,50734","-0,05329","-0,3027"
100,Putar,12,"-7,99185","-4,35984","2,48039","0,54545","-0,16947","-0,41408"
100,Putar,13,"-8,03734","-4,43885","2,17872","0,42741","-0,29631","-0,54039"
100,Putar,14,"-8,24084","-4,3766","1,82438","0,30057","-0,35706","-0,57849"
100,Putar,15,"-8,65265","-4,47237","1,65918","0,2209","-0,45565","-0,55984"
100,Putar,16,"-8,65504","-3,99353","1,79326","0,09859","-0,42741","-0,54198"
100,Putar,17,"-9,20331","-4,07014","1,25217","-0,03304","-0,39436","-0,441"
100,Putar,18,"-9,01178","-3,39019","1,62327","-0,22942","-0,38397","-0,3051"
100,Putar,19,"-9,62469","-3,5937","1,1995","-0,49322","-0,29018","-0,18839"
100,Putar,20,"-9,28232","-2,73418","1,98","-0,76262","-0,25554","-0,05915"
100,Putar,21,"-9,21768","-2,15957","2,32956","-1,13113","-0,13456","0,09539"
100,Putar,22,"-9,30387","-1,78368","2,52588","-1,32325","0,01332","0,33175"
100,Putar,23,"-9,36133","-1,10852","3,66313","-1,51857","-0,04423","0,55104"
100,Putar,24,"-8,83939","-0,89543","3,86424","-1,69443","0,22783","0,70399"
100,Putar,25,"-9,82102","-1,76692","3,52187","-1,58492","0,17746","0,96353"
100,Putar,26,"-9,44034","-1,87945","5,42287","-1,35283","-0,30617","1,07864"
100,Putar,27,"-7,62553","-1,97282","5,43005","-1,12447","0,06955","1,16364"
100,Putar,28,"-8,90164","-2,54264","4,73573","-0,90251","0,19612","1,22892"
100,Putar,29,"-8,27197","-2,93529","5,2457","-0,47057","-0,09753","0,96486"
100,Putar,30,"-7,92002","-3,18429","5,11162","-0,07701","-0,05223","0,73357"
100,Putar,31,"-8,52336","-3,5913","4,31675","0,26513","0,01039","0,46071"
100,Putar,32,"-7,70694","-3,33033","4,65433","0,40502","-0,01572","0,13243"
100,Putar,33,"-7,96551","-4,80995","3,26809","0,67495","0,04636","-0,19265"
100,Putar,34,"-8,16902","-4,55377","3,62482","0,96353","-0,24035","-0,29471"
100,Putar,35,"-8,02297","-5,21218","4,06057","1,03387","-0,19585","-0,68321"
100,Putar,36,"-7,08444","-5,79636","4,14436","1,03947","-0,10445","-0,92383"
100,Putar,37,"-7,16824","-6,62476","3,6751","1,27369","0,11298","-0,98005"
100,Putar,38,"-8,29591","-7,16345","2,75573","1,33178","0,0389","-0,91237"
100,Putar,39,"-7,64229","-6,96952","2,95444","1,42211","-0,263","-0,97392"
100,Putar,40,"-7,07965","-6,56251","2,63123","1,31579","-0,09513","-0,94088"
100,Putar,41,"-7,70694","-6,70855","2,20267","1,13273","0,10206","-0,76208"
100,Putar,42,"-7,75961","-6,27281","1,80762","0,96379","0,16521","-0,66349"
100,Putar,43,"-7,46991","-6,01184","1,68552","0,83243","0,10712","-0,52813"
100,Putar,44,"-7,59441","-5,21936","1,71664","0,71892","0,16334","-0,42661"
100,Putar,45,"-8,13789","-5,08289","1,16358","0,59634","0,13829","-0,40636"
100,Putar,46,"-8,42041","-4,84347","1,01993","0,55877","0,04743","-0,32642"
100,Putar,47,"-8,87291","-3,60567","1,34075","0,29684","0,02105","-0,29791"
100,Putar,48,"-9,13388","-3,85466","0,88825","0,05196","0,07088","-0,24568"
100,Putar,49,"-9,52413","-3,01909","1,25217","-0,15508","-0,19345","-0,10792"
100,Putar,50,"-8,88967","-2,94726","2,37505","-0,43726","-0,0858","-0,01599"
100,Putar,51,"-10,00537","-2,65278","0,87628","-0,69627","0,1351","0,17507"
100,Putar,52,"-9,38288","-1,37906","2,62165","-0,94541","-0,07701","0,39303"
100,Putar,53,"-9,24401","-1,18513","2,82755","-1,27955","0,1676","0,63072"
100,Putar,54,"-9,4547","-0,96726","3,2202","-1,42531","0,22223","0,89345"
100,Putar,55,"-9,89284","-1,67834","3,42371","-1,51804","0,14975","0,96593"
100,Putar,56,"-9,51456","-2,12845","4,02226","-1,37335","-0,08154","1,11568"
100,Putar,57,"-9,02853","-2,12845","4,37899","-1,13833","-0,1708","1,25637"
100,Putar,58,"-8,39647","-1,99676","4,76207","-0,96992","-0,13883","1,26197"
100,Putar,59,"-7,86495","-2,24337","4,80995","-0,83163","-0,00719","1,22333"
100,Putar,60,"-8,33422","-2,27928","4,47237","-0,5625","0,0461","1,06878"
101,Putar,1,"-8,55209","-2,81558","3,15795","0,00853","0,01998","0,0056"
101,Putar,2,"-8,68377","-2,7246","3,09331","0,01279","0,00533","-0,00799"
101,Putar,3,"-8,43956","-2,91374","3,18189","0,0469","-0,01092","-0,00453"
101,Putar,4,"-8,61434","-2,65756","3,06218","0,04237","0,03517","0,00426"
101,Putar,5,"-8,59518","-2,82755","3,05021","0,01572","0,02851","-0,04077"
101,Putar,6,"-8,56885","-2,71502","3,10049","0,0397","0,01146","-0,0477"
101,Putar,7,"-8,68377","-2,84431","3,14119","0,04157","-0,0453","-0,04397"
101,Putar,8,"-8,51139","-2,50194","3,34709","0,01679","0,00773","-0,04903"
101,Putar,9,"-8,6287","-2,6408","3,16992","0,00266","0,00107","-0,06342"
101,Putar,10,"-8,55448","-3,03345","3,65116","0,05009","-0,04077","-0,06368"
101,Putar,11,"-8,33661","-3,34231","3,64876","0,14442","-0,00107","-0,07434"
101,Putar,12,"-8,07325","-3,81157","4,01986","0,23529","0,0485","-0,06715"
101,Putar,13,"-7,92241","-4,02705","3,76608","0,34027","0,10206","-0,08287"
101,Putar,14,"-7,94636","-3,94804","3,68228","0,42314","-0,00666","-0,17613"
101,Putar,15,"-7,94636","-4,52504","3,44765","0,47857","-0,14309","-0,28805"
101,Putar,16,"-7,75003","-4,77883","3,42371","0,51134","-0,22223","-0,32428"
101,Putar,17,"-7,8434","-4,55617","3,10049","0,40742","-0,12097","-0,40236"
101,Putar,18,"-7,92481","-4,62799","2,54025","0,31176","-0,10632","-0,45006"
101,Putar,19,"-8,4635","-3,98874","2,19069","0,27019","-0,19798","-0,45565"
101,Putar,20,"-8,72208","-3,88818","1,33836","0,20997","-0,20038","-0,44579"
101,Putar,21,"-9,06445","-3,11007","0,82361","0,04796","-0,28645","-0,38957"
101,Putar,22,"-8,63828","-3,02388","0,96007","-0,25927","-0,33148","-0,37864"
101,Putar,23,"-8,55209","-3,05979","1,54665","-0,6475","-0,20811","-0,21717"
101,Putar,24,"-8,77475","-2,94966","1,24259","-0,9193","-0,03784","-0,02052"
101,Putar,25,"-8,92798","-1,66636","1,86269","-1,19615","0,02825","0,11325"
101,Putar,26,"-9,47386","-1,94649","2,84431","-1,54175","0,0842","0,21797"
101,Putar,27,"-9,48583","-1,30245","4,06057","-1,62436","0,22409","0,48976"
101,Putar,28,"-10,25197","-1,58257","4,73334","-1,66566","0,28272","0,77381"
101,Putar,29,"-10,80743","-2,34871","3,84509","-1,36402","0,11991","1,02348"
101,Putar,30,"-10,0772","-1,82199","4,57771","-1,15858","-0,32828","1,21134"
101,Putar,31,"-8,54251","-1,85311","5,82509","-1,20494","-0,22942","1,22253"
101,Putar,32,"-8,34379","-2,15718","5,0805","-1,11621","0,16414","1,21347"
101,Putar,33,"-9,38527","-2,14999","3,87382","-0,83616","0,10952","1,07891"
101,Putar,34,"-8,12592","-2,10211","4,30717","-0,34374","-0,31016","0,80578"
101,Putar,35,"-7,70215","-2,41096","4,15873","-0,1359","-0,24594","0,5268"
101,Putar,36,"-8,14268","-3,92649","3,62722","-0,00213","-0,12657","0,25287"
101,Putar,37,"-8,011","-4,47955","3,98874","0,32189","-0,38264","-0,05649"
101,Putar,38,"-6,94558","-4,80756","4,9129","0,57263","-0,20944","-0,33228"
101,Putar,39,"-7,53934","-5,52103","3,88818","0,85215","-0,06582","-0,46391"
101,Putar,40,"-6,61039","-5,2026","4,70939","1,14126","-0,17453","-0,66003"
101,Putar,41,"-6,12676","-5,38217","4,45561","1,45622","-0,01705","-0,95873"
101,Putar,42,"-6,67025","-6,16268","3,76368","1,59371","0,11724","-1,12234"
101,Putar,43,"-7,28077","-6,83545","3,47878","1,68911","0,05383","-1,22679"
101,Putar,44,"-7,89847","-6,88812","3,02388","1,72455","0,0818","-1,2577"
101,Putar,45,"-7,45076","-7,02219","3,0143","1,64194","0,04317","-1,19482"
101,Putar,46,"-8,5904","-6,50026","1,95606","1,53829","0,22889","-1,01735"
101,Putar,47,"-9,47146","-6,5649","2,01592","1,32565","0,24408","-0,8319"
101,Putar,48,"-9,27993","-6,66306","1,02951","0,96486","0,24754","-0,67362"
101,Putar,49,"-8,73644","-5,71496","1,49398","0,85081","-0,04237","-0,35413"
101,Putar,50,"-8,16183","-4,94403","1,62566","0,71039","-0,05409","-0,20198"
101,Putar,51,"-7,57765","-5,51624","1,11809","0,58169","-0,08234","-0,10978"
101,Putar,52,"-7,21134","-3,97677","1,56581","0,42634","-0,0429","-0,04903"
101,Putar,53,"-7,49864","-4,17309","0,84994","0,28245","0,06155","-0,20944"
101,Putar,54,"-8,48026","-2,52349","1,40061","0,02318","-0,05196","-0,15988"
101,Putar,55,"-8,68856","-2,54743","1,70228","-0,33441","0,03544","-0,14629"
101,Putar,56,"-9,06924","-1,85311","2,36787","-0,59208","0,04423","0,01146"
101,Putar,57,"-9,88087","-2,12366","2,42054","-0,84895","0,17773","0,13483"
101,Putar,58,"-9,68694","-0,96007","3,06697","-1,0019","0,15934","0,3464"
101,Putar,59,"-10,3238","-1,58257","1,90339","-1,15352","0,05223","0,44233"
101,Putar,60,"-10,24958","-2,01113","3,07416","-1,36029","-0,14975","0,60674"
102,Putar,1,"-8,67419","-2,53785","3,16274","-0,00266","-0,01172","-0,05089"
102,Putar,2,"-8,54969","-2,61686","3,40455","0,0008","-0,04743","-0,0493"
102,Putar,3,"-8,62631","-2,75094","3,38301","-0,00293","-0,01759","-0,06768"
102,Putar,4,"-8,57124","-2,63602","3,32315","0,04983","-0,03677","-0,06102"
102,Putar,5,"-8,62391","-2,53785","3,33273","0,05143","-0,03171","-0,05889"
102,Putar,6,"-8,5042","-2,70305","3,33512","0,03651","0,01013","-0,04636"
102,Putar,7,"-8,60715","-2,53785","3,15556","0,0429","0,03437","-0,03757"
102,Putar,8,"-8,50181","-2,6001","3,28484","0,0389","-0,02105","-0,04583"
102,Putar,9,"-8,44196","-2,70784","3,34231","0,01998","-0,00053","-0,05009"
102,Putar,10,"-8,43477","-2,69587","3,34949","0,03144","-0,00879","-0,04503"
102,Putar,11,"-8,34858","-2,62165","3,51708","0,04263","0,01492","-0,05383"
102,Putar,12,"-8,31985","-2,79643","3,53384","0,06901","0,01812","-0,07008"
102,Putar,13,"-8,25281","-3,07655","4,13","0,13376","0,05702","-0,09406"
102,Putar,14,"-8,11634","-3,50751","4,22816","0,25447","0,01306","-0,14575"
102,Putar,15,"-7,92002","-4,09887","4,29041","0,38024","-0,06875","-0,27739"
102,Putar,16,"-7,59441","-4,65912","4,19464","0,49908","-0,2233","-0,42874"
102,Putar,17,"-7,33344","-5,54258","4,01747","0,62246","-0,36852","-0,53426"
102,Putar,18,"-7,06289","-5,20021","4,49152","0,59101","-0,21317","-0,60007"
102,Putar,19,"-7,63272","-5,32949","2,99993","0,54039","0,18093","-0,65843"
102,Putar,20,"-8,1331","-5,22415","1,6113","0,53053","0,26566","-0,61819"
102,Putar,21,"-8,37013","-4,06535","1,55863","0,46391","0,05862","-0,53053"
102,Putar,22,"-8,44674","-3,50032","1,26653","0,19851","0,05915","-0,48816"
102,Putar,23,"-8,77714","-3,553","1,09894","0,06635","-0,01466","-0,36319"
102,Putar,24,"-8,45871","-2,84671","1,1971","-0,13217","0,03944","-0,19878"
102,Putar,25,"-9,48822","-1,88424","0,13886","-0,4791","0,20811","-0,081"
102,Putar,26,"-9,83059","-2,46124","1,19471","-0,67602","-0,22649","0,01066"
102,Putar,27,"-9,40921","-1,71904","2,51391","-0,95154","-0,07701","0,12817"
102,Putar,28,"-9,9527","-1,54426","2,29125","-1,25744","0,22303","0,33468"
102,Putar,29,"-10,08677","-1,72383","3,90734","-1,55614","0,12311","0,58542"
102,Putar,30,"-11,07079","-1,97522","2,53785","-1,5247","0,01625","0,72851"
102,Putar,31,"-9,14106","-2,27449","5,42047","-1,16258","-0,96513","0,82577"
102,Putar,32,"-8,11395","-2,34871","6,98389","-0,9614","-0,76368","1,01922"
102,Putar,33,"-7,25204","-1,4868","7,5968","-1,00989","-0,20091","1,18496"
102,Putar,34,"-7,33583","-1,75974","6,44759","-0,90091","0,39943","1,18762"
102,Putar,35,"-8,77954","-1,95367","4,88657","-0,60114","0,23076","1,0496"
102,Putar,36,"-7,34062","-1,86748","5,69341","-0,17773","-0,07887","0,83749"
102,Putar,37,"-8,34858","-2,03507","4,10845","-0,12044","0,41968","0,70639"
102,Putar,38,"-8,78672","-2,5187","3,76608","0,02798","0,18945","0,45405"
102,Putar,39,"-7,78355","-2,83234","4,62081","0,25874","-0,02718","-0,04263"
102,Putar,40,"-8,08761","-4,2138","3,92888","0,44366","-0,08474","-0,3877"
102,Putar,41,"-8,36295","-4,83389","3,91452","0,77674","-0,36186","-0,66243"
102,Putar,42,"-7,6375","-5,53061","4,37421","1,01416","-0,38504","-0,81911"
102,Putar,43,"-8,23845","-6,05494","3,31597","0,98191","-0,06315","-0,88039"
102,Putar,44,"-8,41562","-6,3183","3,52905","1,15485","-0,25474","-0,86627"
102,Putar,45,"-7,01741","-5,99029","3,85706","1,24598","-0,22196","-0,88892"
102,Putar,46,"-7,0198","-5,98072","3,3854","1,26383","0,11964","-0,83643"
102,Putar,47,"-7,52019","-6,13155","2,40857","1,12341","0,22996","-0,789"
102,Putar,48,"-7,61117","-6,39491","2,29365","1,04347","0,11698","-0,74823"
102,Putar,49,"-7,66863","-6,14592","2,09253","0,95847","0,04157","-0,68401"
102,Putar,50,"-7,15866","-6,1124","2,43251","0,90171","0,07674","-0,59235"
102,Putar,51,"-7,22091","-5,74608","1,75016","0,9113","0,21637","-0,4386"
102,Putar,52,"-7,5154","-5,75566","1,81241","0,74103","0,27019","-0,40636"
102,Putar,53,"-8,20732","-5,20978","0,89304","0,66216","0,28298","-0,41035"
102,Putar,54,"-7,7644","-4,2928","2,16915","0,60434","-0,06848","-0,27819"
102,Putar,55,"-8,3414","-3,3854","2,31759","0,45405","0,13963","-0,23955"
102,Putar,56,"-9,27274","-2,94726","1,68791","0,25154","0,21344","-0,23742"
102,Putar,57,"-9,06445","-2,70305","1,8986","0,08953","0,14629","-0,14895"
102,Putar,58,"-9,49062","-2,37265","1,47483","-0,13963","0,22809","-0,04876"
102,Putar,59,"-9,27035","-3,16753","1,43413","-0,36292","-0,03597","0,28538"
102,Putar,60,"-9,74201","-2,05183","2,07817","-0,58515","-0,0453","0,4394"
103,Putar,1,"-8,37731","-2,7246","3,51948","0,0898","0,03277","0,01599"
103,Putar,2,"-8,50899","-2,63841","3,22499","0,00533","0,18812","0,03144"
103,Putar,3,"-8,8346","-2,75812","2,62165","0,0477","0,09779","0,01998"
103,Putar,4,"-8,57603","-2,59531","3,07894","0,06448","-0,12417","-0,01572"
103,Putar,5,"-8,47547","-2,75094","3,25372","0,03091","-0,15188","-0,03864"
103,Putar,6,"-8,43477","-2,74854","3,58891","0,02825","-0,07701","-0,00506"
103,Putar,7,"-8,55209","-2,61686","3,35428","0,00453","-0,03411","-0,02185"
103,Putar,8,"-8,48505","-2,86347","3,41413","0,01146","-0,06821","-0,01865"
103,Putar,9,"-8,57124","-2,65756","3,48835","-0,00586","-0,04423","-0,00373"
103,Putar,10,"-8,3821","-2,82516","3,48117","-0,01039","-0,03331","-0,00373"
103,Putar,11,"-8,29351","-2,71502","3,69904","-0,02185","0,00959","0,01359"
103,Putar,12,"-8,16183","-2,85149","3,87142","0,03171","0,03571","0,01679"
